StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,Q1...42,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,Q1...63,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,subject,knowledge,acceptance
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,electrons,FALSE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,antibiotics,TRUE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,continents,TRUE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,sex,TRUE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,orbit,FALSE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,diamonds,TRUE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,speed,TRUE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,salt,FALSE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,trees,FALSE,Yes
2024-03-05T18:12:41Z,2024-03-05T18:16:48Z,IP Address,99.9.197.138,100,246,True,2024-03-05 18:16:48,R_3v21thPUNvkT8HI,NA,NA,NA,NA,33.1909,-96.6198,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,100,100,70,70,90,9,NA,7,8,3,3,1,3,5,9,5,1,3,3,2,NA,3- or 4-year College Degree,NA,63fa5ba42257e4b0bc6f6db2,65e752813174146dc28da6a4,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39Z,2024-03-05T17:16:51Z,NA,2024-03-05T17:16:52Z,253,C232A6J3,226,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,4.116666666666666,45,4.5,86,water,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,electrons,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,antibiotics,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,sex,FALSE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,lasers,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,orbit,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,diamonds,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,speed,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,salt,TRUE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,trees,FALSE,Yes
2024-03-05T18:12:53Z,2024-03-05T18:16:55Z,IP Address,144.121.181.172,100,241,True,2024-03-05 18:16:55,R_61rUNYZjxAh9UYh,NA,NA,NA,NA,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,80,100,80,70,70,7,NA,1,1,1,2,1,1,1,5,1,1,4,4,5,NA,Master's Degree,NA,641081a1261eb10752b72497,65e7528f38e7e1a1e8b6a75e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:51Z,2024-03-05T17:16:58Z,NA,2024-03-05T17:16:58Z,248,C232A6J3,3361,59,Male,White,United States,United States,United States,English,No,Full-Time,male,4.033333333333333,46,1.5,80,water,TRUE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,electrons,TRUE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,antibiotics,FALSE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,continents,TRUE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,sex,FALSE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,lasers,TRUE,No
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,orbit,FALSE,No
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,diamonds,TRUE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,speed,TRUE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,salt,FALSE,Yes
2024-03-05T18:13:35Z,2024-03-05T18:16:55Z,IP Address,172.56.96.123,100,200,True,2024-03-05 18:16:56,R_5Cyq0shPsqvUxEZ,NA,NA,NA,NA,28.0406,-82.3951,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,40,60,30,30,30,6,NA,1,5,5,5,1,5,1,2,5,1,3,3,4,NA,2-year College Degree,NA,5ca6bbf13b5fcf00100996e9,65e7529c76ef06e369b3ef7f,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:32Z,2024-03-05T17:16:59Z,NA,2024-03-05T17:16:59Z,207,C232A6J3,4460,58,Male,White,United States,United States,United States,English,No,Full-Time,male,3.3333333333333335,47,3.1,38,trees,TRUE,Yes
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,electrons,TRUE,Yes
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,antibiotics,TRUE,Yes
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,continents,TRUE,Yes
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,sex,TRUE,Yes
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,lasers,FALSE,No
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,orbit,TRUE,Yes
2024-03-05T18:12:27Z,2024-03-05T18:16:56Z,IP Address,173.61.47.150,100,268,True,2024-03-05 18:16:56,R_3aRo1H2PV7Fjz7S,NA,NA,NA,NA,39.9152,-75.0739,anonymous,EN,I give my informed consent to participate in this study.,Never 1,NA,30,90,80,30,10,5,NA,1,1,1,1,1,1,1,5,1,1,4,4,5,NA,3- or 4-year College Degree,NA,5e9679a26b86610fdf2c766a,65e7527395155c4f188b16fc,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:26Z,2024-03-05T17:17:02Z,NA,2024-03-05T17:17:03Z,277,C232A6J3,2106,36,Female,Asian,Korea,United States,United States,English,No,Other,female,4.483333333333333,48,1.4,48,diamonds,TRUE,Yes
